title,review_text,review_date,reviewer_name,review_score
cam,This was an interesting movie. I wish it would have gotten into detail about whatever it was that was haunting her.,"Aug 2, 2023",Leonardo C,2
cam,"this movie is great, dont believe the ratings. totally worth your time","Jul 31, 2023",Thirdi A,3
cam,es buena y buen suspenso ahhh al fin un pelicula sexual de netflix que funciona y tiene errores pero un terror que me asusta,"Jun 20, 2023",Vincent P,3
cam,Super boring in the beginning but after a little while it's gets pretty interesting,"Apr 27, 2023",London H,3
cam,yawn. So dull. 45 minutes in to it and nothing remotely interesting has happened.,"Apr 17, 2023",Liam C,1
cam,this is pretty good. it's mostly just a girl doing porn but it's so fun to watch because of the mystery aspect,"Mar 4, 2023",bella c,5
cam,i think the film's plot goes further than we truly see on screen. it's a film of sex positively and sex work appreciation… And it's really good.,"Feb 23, 2023",Ben L,4
cam,The movie is great at remaining mysterious until the main plot emerges. The idea is original enough to maintain interest throughout but the payoff was not as rewarding as expected unfortunately. The overarched symbolism felt a bit oversimplified and frankly a bit bleak to where if you aren't aware of it the whole time the resolution falls short. Fun and interesting perspective on psychological thrillers.,"Feb 9, 2023",jonathan d,3
cam,Has flourishes that are unsettling and cerebral (like a David Lynch film) and it's a very economically well-directed independent project however it's also underwhelming in between the few considerably strong spikes.,"Nov 18, 2022",Reviewer not found,2
cam,"Techno-horror's always hard to get right, as the setting, aesthetics and messaging can very easily become cringey, irrelevant and didactic. While ""Cam"" is not impervious to all that, it manages to rise above the lot with its themes of identity theft and getting lost within oneself. It's immersive in an unsettling manner, works well not only as a plain thriller but, crucially, an allegorical one too, succeeds in portraying external plight and internal turmoil, and nails the finale's succinctness.","Oct 3, 2022",Reviewer not found,3
cam,"interesting premise, less than stellar execution. The writers were not up to par with what they wanted to achieve. The twist is shockingly easy to predict at the very start of her misadventures. There's no tension and you just don't really feel invested in the story.","Sep 19, 2022",radovan o,2
cam,Ages 17 and older!!!!!!!!!!!!! The greatest 01 hour: and 34 minutes ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"Aug 14, 2022",Reviewer not found,5
cam,"worst horror ever, without any sense. I lost 2 hours of my precious time","Aug 12, 2022",Reviewer not found,1
apostle_2018,I thought I was watching The Wicker Man.,"Mar 26, 2024",Emilliano Jr S,2
apostle_2018,"If you like gore, you'll like this. If you like good storytelling and in depth characters, you won't. I turned off Princess Diaries 2 Royal Engagement to watch this and I wish I hadn't.","Mar 5, 2024",Jemima J,1
apostle_2018,"Spoilers* First half of the movie absolutely amazing the squandered at a terrible predictable ending. You can see they had no idea what to do after the middle of the film. I wanted to know more about Thomas but we got nothing but a weird 29 second flash back of Asians burning a cross on him. Who were the Asians? Why did they do that? Where the hell was he? Idk. Where was their mother? Not explained, why was he away from the father and didn't have a good relationship with him? Not explained. He died at the end and we get more questions left unanswered then the begining of the movie. Waste of 2 hours I will never get back.","Feb 11, 2024",Jason B,0
apostle_2018,"I'm generally not a fan of supernatural thrillers, but this is a story mostly of people behaving badly with just a little supernatural thrown in to make it a little more creepy.  Not good for ""sensitive"" souls, as it comes with with plenty of blood, but not overdone IMO.  Well done cinematography.","Feb 11, 2024",Milo C,4
apostle_2018,"Could have been great if some the ideas and characters were fleshed out a little more but Evans can still stage an violent set piece like no one else, and this is a mostly a wild ride when it sticks to the basics of its genre.","Jan 5, 2024",Alec B,3
apostle_2018,"The users are getting it wrong this time. Apostle is a masterpiece of folklore horror, and I was absorbed every inch of the way. Thomas (Dan Stevens), an already deeply troubled soul, makes this one right decision in his life (to rescue his sister), and it proves to be his undoing. But it's also his salvation, as he endures so much due to his love for her, and finds a peculiar happiness at the end. What's fascinating about the horror and gore is that it feels so real, meaning nothing is gratuitous. It all fits like perfect puzzle pieces in this fantastical world, and it actually elevates the Thomas character, played to perfection by Stevens. By the way, I can't believe Dan Stevens is the same actor who played the hilarious Russian singer in the comedy Eurovision. One usually sees him in more brooding roles, but his comic chops are razor sharp. But I digress. I loved Apostle, period. And it gets better with repeated viewings.","Jan 5, 2024",Mary Ann F,5
apostle_2018,Great movie that is cult driven with very intense scenes. It also keeps you very interested!,"Jan 3, 2024",gerald g,5
apostle_2018,Limited use of Dan Stevens,"Nov 23, 2023",Andrei D,2
apostle_2018,"A community can only be as pure as the intentions of those who form it. This movie focusses on an island community initially formed by those shunned and exiled from the mainland due to their crimes and misdeeds. The ideals of living with no taxation, no crime, and with a true spirit of mercy and sustainability, are all masking impurity, vindictive motivations, and power-hungry figureheads who have grown the population by the torturous feeding of the island's goddess - imprisoned by the founders when they first arrived. It's a violent, imaginative gothic tale, with plenty to think on thanks to the brainpower of Gareth Evans. The cast are superb, as is the cinematography. It's one I had to rewatch to truly appreciate its depth and beauty as a film. I'm glad I did","Nov 1, 2023",Dave C,4
apostle_2018,"""Apostle"" seems to check all the boxes of a good modern horror movie: a rural, period setting; a dark, depressing atmosphere; a religious cult not afraid of some gore. Indeed, these are films I usually enjoy watching—and precedents like ""The Witch"" did not disappoint. But under this timely premise comes a middling movie content to coast on disappointing tropes rather than fulfilling the promise of its genre of elevated horror.

Dan Stevens stars—but falls flat—as Thomas Richardson, a grizzled man who infiltrates a mysterious island community to rescue his sister Jennifer (Elen Rhys). However, he is soon roped into the gruesome practices of the cult, led by the mysterious Prophet Malcolm (Michael Sheen) and Her (Sharon Morgan), the goddess of the island. The film has so many avenues to explore that it ends up taste-testing them all, to unsavory effect. Between Thomas and Jennifer, to the cult's practices, to a townsman Quinn (Mark Lewis Jones) plotting a coup d'état against Malcolm, to the failing crops tied to the mysterious goddess, the film whiplashes between plots without letting them simmer. To compensate for this narrative bokeh, ruthless gore is thrown in—and while I'm not one to shy away from movie violence, how unnecessary this cult's gore felt was off-putting, to say it mildly.

While the movie has an excellent atmosphere and does put some new spins on the shopworn genre of cultish horror, splatter-film-level gore and an insufficiently unique final product drag this film into the bog of averageness. Ultimately, this visually haunting but narratively jumbled period piece fits right in with the most mediocre entries of the ""Saw"" franchise.","Oct 25, 2023",Cameron P,2
